"W1000T","UAA","WineShare","res","x","y"
0,8000,0,10000,4410,3230
0,6000,0,10000,4420,3230
0,4000,0,10000,4430,3230
0,4000,0,10000,4440,3230
0,5000,0,10000,4450,3230
0,3000,0,10000,4500,3230
0,7000,0,10000,4510,3230
0,5000,0,10000,4520,3230
0,2600,0,10000,4530,3230
0,3000,0,10000,4290,3220
0,2700,0,10000,4310,3220
0,6000,0,10000,4330,3220
0,4000,0,10000,4340,3220
0,5000,0,10000,4350,3220
0,7000,0,10000,4360,3220
0,7000,0,10000,4380,3220
0,6000,0,10000,4390,3220
0,10000,0,10000,4400,3220
0,12000,0,10000,4410,3220
0,4000,0,10000,4420,3220
0,1400,0,10000,4430,3220
0,7000,0,10000,4440,3220
0,8000,0,10000,4450,3220
0,6000,0,10000,4500,3220
0,2700,0,10000,4510,3220
0,4000,0,10000,4520,3220
0,1500,0,10000,4530,3220
0,3000,0,10000,4210,3210
0,3000,0,10000,4220,3210
0,6000,0,10000,4280,3210
0,5000,0,10000,4310,3210
0,6000,0,10000,4320,3210
0,6000,0,10000,4330,3210
0,7000,0,10000,4350,3210
0,9000,0,10000,4370,3210
0,6000,0,10000,4380,3210
0,9000,0,10000,4390,3210
0,3000,0,10000,4400,3210
0,6000,0,10000,4410,3210
0,15000,0,10000,4420,3210
0,4000,0,10000,4430,3210
0,4000,0,10000,4440,3210
0,8000,0,10000,4450,3210
0,8000,0,10000,4460,3210
0,9000,0,10000,4470,3210
0,5000,0,10000,4520,3210
0,5000,0,10000,4530,3210
0,1700,0,10000,4220,3200
0,2800,0,10000,4230,3200
0,5000,0,10000,4280,3200
0,4000,0,10000,4290,3200
0,2100,0,10000,4300,3200
0,5000,0,10000,4310,3200
0,4000,0,10000,4330,3200
0,5000,0,10000,4340,3200
0,6000,0,10000,4350,3200
0,6000,0,10000,4360,3200
0,8000,0,10000,4370,3200
0,8000,0,10000,4380,3200
0,6000,0,10000,4390,3200
0,10000,0,10000,4400,3200
0,9000,0,10000,4410,3200
0,6000,0,10000,4420,3200
0,8000,0,10000,4430,3200
0,9000,0,10000,4440,3200
0,4000,0,10000,4450,3200
0,7000,0,10000,4460,3200
0,1600,0,10000,4470,3200
0,9000,0,10000,4520,3200
0,9000,0,10000,4530,3200
NA,NA,NA,10000,5280,3200
0,4000,0,10000,4120,3190
0,1900,0,10000,4240,3190
0,5000,0,10000,4260,3190
0,3000,0,10000,4270,3190
0,4000,0,10000,4290,3190
0,5000,0,10000,4300,3190
0,4000,0,10000,4310,3190
0,8000,0,10000,4440,3190
0,7000,0,10000,4450,3190
0,4000,0,10000,4460,3190
0,2500,0,10000,4470,3190
0,4000,0,10000,4130,3180
0,3000,0,10000,4240,3180
0,4000,0,10000,4250,3180
0,5000,0,10000,4260,3180
0,1500,0,10000,4280,3180
0,1400,0,10000,4290,3180
0,6000,0,10000,4440,3180
0,7000,0,10000,4450,3180
0,18000,0,10000,4460,3180
0,1400,0,10000,4470,3180
0,700,0,10000,3860,3170
0,2500,0,10000,4120,3170
0,5000,0,10000,4160,3170
0,4000,0,10000,4250,3170
0,1800,0,10000,4280,3170
0,3000,0,10000,4290,3170
0,2700,0,10000,4300,3170
0,9000,0,10000,4440,3170
0,6000,0,10000,4450,3170
0,6000,0,10000,4460,3170
0,7000,0,10000,4470,3170
0,1400,0,10000,3860,3160
0,1600,0,10000,3870,3160
0,4000,0,10000,4080,3160
0,2200,0,10000,4090,3160
0,1400,0,10000,4100,3160
0,800,0,10000,4110,3160
0,900,0,10000,4120,3160
0,1800,0,10000,4130,3160
0,2300,0,10000,4140,3160
0,4000,0,10000,4240,3160
0,3000,0,10000,4280,3160
0,4000,0,10000,4300,3160
0,5000,0,10000,4310,3160
0,7000,0,10000,4440,3160
0,8000,0,10000,4450,3160
0,11000,0,10000,4460,3160
0,4000,0,10000,4470,3160
0,1600,0,10000,3830,3150
0,1100,0,10000,4120,3150
0,2100,0,10000,4130,3150
0,800,0,10000,4140,3150
0,3000,0,10000,4150,3150
0,4000,0,10000,4180,3150
0,4000,0,10000,4200,3150
0,6000,0,10000,4210,3150
0,4000,0,10000,4220,3150
0,3000,0,10000,4230,3150
0,4000,0,10000,4240,3150
0,6000,0,10000,4320,3150
0,5000,0,10000,4340,3150
0,5000,0,10000,4350,3150
60,9000,0.01,10000,4440,3150
0,1700,0,10000,4450,3150
0,6000,0,10000,4460,3150
0,10000,0,10000,4470,3150
0,7000,0,10000,4480,3150
0,11000,0,10000,4490,3150
0,3000,0,10000,4500,3150
0,8000,0,10000,4510,3150
0,1500,0,10000,4600,3150
0,2500,0,10000,4610,3150
0,900,0,10000,3810,3140
0,4000,0,10000,3820,3140
0,1100,0,10000,4140,3140
0,2800,0,10000,4150,3140
0,1400,0,10000,4160,3140
0,700,0,10000,4180,3140
0,300,0,10000,4190,3140
0,1800,0,10000,4200,3140
0,2100,0,10000,4210,3140
0,3000,0,10000,4230,3140
0,8000,0,10000,4320,3140
0,7000,0,10000,4330,3140
0,4000,0,10000,4340,3140
0,4000,0,10000,4350,3140
0,6000,0,10000,4440,3140
0,6000,0,10000,4450,3140
0,4000,0,10000,4460,3140
0,2400,0,10000,4470,3140
0,2100,0,10000,4480,3140
0,8000,0,10000,4490,3140
0,9000,0,10000,4500,3140
0,6000,0,10000,4510,3140
0,230,0,10000,4600,3140
0,6000,0,10000,4610,3140
0,4000,0,10000,3800,3130
0,2800,0,10000,4120,3130
0,2200,0,10000,4150,3130
0,1900,0,10000,4160,3130
0,3000,0,10000,4170,3130
0,2300,0,10000,4180,3130
0,6000,0,10000,4190,3130
0,1300,0,10000,4220,3130
0,4000,0,10000,4270,3130
0,2000,0,10000,4320,3130
0,4000,0,10000,4330,3130
0,5000,0,10000,4340,3130
0,6000,0,10000,4350,3130
0,7000,0,10000,4360,3130
0,6000,0,10000,4370,3130
0,8000,0,10000,4380,3130
0,4000,0,10000,4390,3130
0,7000,0,10000,4460,3130
0,6000,0,10000,4470,3130
0,3000,0,10000,4500,3130
0,6000,0,10000,4510,3130
0,7000,0,10000,4600,3130
0,10000,0,10000,4610,3130
0,6000,0,10000,4620,3130
0,8000,0,10000,4630,3130
0,1300,0,10000,4120,3120
0,1700,0,10000,4150,3120
0,1500,0,10000,4160,3120
0,1200,0,10000,4170,3120
0,3000,0,10000,4200,3120
0,1400,0,10000,4210,3120
0,2400,0,10000,4220,3120
0,3000,0,10000,4250,3120
0,4000,0,10000,4270,3120
0,2700,0,10000,4320,3120
0,4000,0,10000,4330,3120
0,6000,0,10000,4340,3120
0,6000,0,10000,4350,3120
0,12000,0,10000,4360,3120
0,8000,0,10000,4370,3120
0,7000,0,10000,4380,3120
0,10000,0,10000,4390,3120
0,6000,0,10000,4460,3120
0,10000,0,10000,4470,3120
0,8000,0,10000,4500,3120
0,5000,0,10000,4510,3120
0,1900,0,10000,4600,3120
0,5000,0,10000,4610,3120
0,7000,0,10000,4620,3120
0,7000,0,10000,4630,3120
0,2300,0,10000,4120,3110
0,2900,0,10000,4150,3110
0,1900,0,10000,4160,3110
0,1900,0,10000,4170,3110
0,2200,0,10000,4190,3110
0,1800,0,10000,4200,3110
0,1100,0,10000,4210,3110
0,1800,0,10000,4240,3110
0,3000,0,10000,4250,3110
0,4000,0,10000,4330,3110
0,5000,0,10000,4600,3110
0,7000,0,10000,4610,3110
0,3000,0,10000,4620,3110
0,4000,0,10000,4630,3110
0,4000,0,10000,5280,3110
0,2100,0,10000,4140,3100
0,1700,0,10000,4150,3100
0,700,0,10000,4180,3100
0,1100,0,10000,4190,3100
0,2100,0,10000,4220,3100
0,4000,0,10000,4230,3100
0,1600,0,10000,4250,3100
0,5000,0,10000,4320,3100
0,3000,0,10000,4330,3100
0,4000,0,10000,4600,3100
0,5000,0,10000,4610,3100
0,5000,0,10000,4620,3100
0,2900,0,10000,4630,3100
0,2100,0,10000,4120,3090
0,4000,0,10000,4130,3090
0,2700,0,10000,4140,3090
0,1400,0,10000,4180,3090
0,900,0,10000,4190,3090
0,1200,0,10000,4210,3090
0,4000,0,10000,4220,3090
0,1500,0,10000,4230,3090
0,4000,0,10000,4240,3090
0,3000,0,10000,4250,3090
0,5000,0,10000,4270,3090
0,6000,0,10000,4320,3090
0,4000,0,10000,4330,3090
0,2200,0,10000,4120,3080
0,400,0,10000,4170,3080
0,1000,0,10000,4180,3080
0,1100,0,10000,4190,3080
0,1900,0,10000,4200,3080
0,2700,0,10000,4210,3080
0,2400,0,10000,4320,3080
0,5000,0,10000,4330,3080
0,4000,0,10000,4040,3070
0,3000,0,10000,4050,3070
0,2000,0,10000,4060,3070
0,700,0,10000,4170,3070
0,900,0,10000,4180,3070
0,2100,0,10000,4190,3070
0,1400,0,10000,4200,3070
0,2600,0,10000,4210,3070
0,5000,0,10000,4310,3070
0,7000,0,10000,4340,3070
0,1800,0,10000,4350,3070
0,2500,0,10000,4440,3070
0,6000,0,10000,4450,3070
0,3000,0,10000,4460,3070
0,5000,0,10000,4470,3070
0,9000,0,10000,4480,3070
0,3000,0,10000,4490,3070
0,6000,0,10000,4500,3070
0,6000,0,10000,4510,3070
0,2600,0,10000,4530,3070
0,3000,0,10000,4540,3070
0,1600,0,10000,4040,3060
0,1600,0,10000,4050,3060
0,2500,0,10000,4060,3060
0,4000,0,10000,4070,3060
0,3000,0,10000,4160,3060
0,4000,0,10000,4180,3060
0,1700,0,10000,4190,3060
0,1400,0,10000,4200,3060
0,3000,0,10000,4220,3060
0,2300,0,10000,4280,3060
0,900,0,10000,4340,3060
0,3000,0,10000,4350,3060
0,8000,0,10000,4440,3060
0,4000,0,10000,4450,3060
0,5000,0,10000,4460,3060
0,5000,0,10000,4470,3060
0,5000,0,10000,4480,3060
0,4000,0,10000,4490,3060
0,7000,0,10000,4500,3060
0,7000,0,10000,4510,3060
0,4000,0,10000,4520,3060
0,9000,0,10000,4530,3060
0,2100,0,10000,4540,3060
0,2500,0,10000,4550,3060
0,2000,0,10000,4060,3050
0,2700,0,10000,4160,3050
0,4000,0,10000,4180,3050
0,2000,0,10000,4200,3050
0,2400,0,10000,4210,3050
0,4000,0,10000,4220,3050
0,3000,0,10000,4230,3050
0,2300,0,10000,4290,3050
0,4000,0,10000,4300,3050
0,2400,0,10000,4320,3050
0,9000,0,10000,4330,3050
0,5000,0,10000,4340,3050
0,4000,0,10000,4350,3050
0,5000,0,10000,4460,3050
0,4000,0,10000,4500,3050
0,600,0,10000,4510,3050
0,4000,0,10000,4520,3050
0,3000,0,10000,4040,3040
0,3000,0,10000,4070,3040
0,2200,0,10000,4160,3040
0,3000,0,10000,4200,3040
0,2700,0,10000,4210,3040
0,3000,0,10000,4280,3040
0,4000,0,10000,4290,3040
0,4000,0,10000,4310,3040
0,3000,0,10000,4330,3040
0,4000,0,10000,4340,3040
0,4000,0,10000,4350,3040
0,3000,0,10000,4470,3040
0,4000,0,10000,4480,3040
0,1900,0,10000,4490,3040
0,700,0,10000,4500,3040
0,1200,0,10000,4510,3040
0,600,0,10000,4520,3040
0,600,0,10000,4530,3040
0,4000,0,10000,4000,3030
0,1700,0,10000,4010,3030
0,2000,0,10000,4020,3030
0,3000,0,10000,4030,3030
0,3000,0,10000,4060,3030
0,3000,0,10000,4070,3030
0,3000,0,10000,4090,3030
0,1800,0,10000,4100,3030
0,2400,0,10000,4110,3030
0,5000,0,10000,4260,3030
0,1300,0,10000,4420,3030
0,3000,0,10000,4430,3030
0,3000,0,10000,4440,3030
0,5000,0,10000,4450,3030
0,5000,0,10000,4460,3030
0,1100,0,10000,4470,3030
0,5000,0,10000,4480,3030
0,500,0,10000,4490,3030
0,800,0,10000,5240,3030
0,3000,0,10000,4000,3020
0,2700,0,10000,4010,3020
0,4000,0,10000,4020,3020
0,5000,0,10000,4050,3020
0,3000,0,10000,4060,3020
0,3000,0,10000,4070,3020
0,3000,0,10000,4080,3020
0,4000,0,10000,4090,3020
0,4000,0,10000,4110,3020
0,5000,0,10000,4250,3020
0,1400,0,10000,4420,3020
0,2000,0,10000,4430,3020
0,4000,0,10000,4460,3020
0,5000,0,10000,4470,3020
0,4000,0,10000,4480,3020
0,7000,0,10000,4490,3020
0,1300,0,10000,3480,3010
0,2900,0,10000,3490,3010
0,3000,0,10000,4000,3010
0,1300,0,10000,4010,3010
0,4000,0,10000,4070,3010
0,1700,0,10000,4080,3010
0,3000,0,10000,4090,3010
0,5000,0,10000,4240,3010
0,700,0,10000,4260,3010
0,1700,0,10000,4270,3010
0,3000,0,10000,4470,3010
0,2700,0,10000,4480,3010
0,4000,0,10000,4490,3010
0,6000,0,10000,3500,3000
0,4000,0,10000,4000,3000
0,4000,0,10000,4040,3000
0,1500,0,10000,4070,3000
0,2400,0,10000,4080,3000
0,4000,0,10000,4090,3000
0,5000,0,10000,4100,3000
140,1900,0.07,10000,4110,3000
0,2600,0,10000,4240,3000
0,3000,0,10000,4250,3000
0,900,0,10000,4270,3000
0,3000,0,10000,4450,3000
0,4000,0,10000,4460,3000
0,1900,0,10000,4470,3000
0,4000,0,10000,4480,3000
0,8000,0,10000,4490,3000
0,6000,0,10000,3500,2990
0,6000,0,10000,3740,2990
0,4000,0,10000,4030,2990
200,1000,0.2,10000,4160,2990
400,800,0.5,10000,4170,2990
0,3000,0,10000,4440,2990
0,2000,0,10000,4450,2990
0,1100,0,10000,5180,2990
0,2200,0,10000,5190,2990
0,1200,0,10000,5220,2990
0,2100,0,10000,3510,2980
0,6000,0,10000,3750,2980
0,2700,0,10000,3930,2980
0,4000,0,10000,4010,2980
0,4000,0,10000,4020,2980
0,4000,0,10000,4030,2980
500,1800,0.28,10000,4160,2980
0,2900,0,10000,4440,2980
0,3000,0,10000,4460,2980
0,2400,0,10000,5190,2980
0,1300,0,10000,5200,2980
0,1100,0,10000,5210,2980
0,1700,0,10000,5230,2980
0,6000,0,10000,3920,2970
0,1900,0,10000,3940,2970
0,2000,0,10000,3950,2970
0,2600,0,10000,4000,2970
0,1600,0,10000,4010,2970
0,6000,0,10000,4030,2970
90,7000,0.01,10000,4340,2970
100,2500,0.04,10000,4350,2970
0,6000,0,10000,5160,2970
0,1200,0,10000,5170,2970
0,8000,0,10000,3500,2960
0,6000,0,10000,3730,2960
0,6000,0,10000,3920,2960
0,5000,0,10000,3940,2960
0,4000,0,10000,4000,2960
0,2900,0,10000,4010,2960
0,6000,0,10000,4020,2960
500,5000,0.1,10000,4160,2960
1400,6000,0.23,10000,4170,2960
140,6000,0.02,10000,4340,2960
0,1900,0,10000,4460,2960
0,8000,0,10000,5160,2960
0,700,0,10000,5170,2960
0,900,0,10000,3470,2950
0,1500,0,10000,4000,2950
0,4000,0,10000,4010,2950
0,4000,0,10000,4030,2950
1000,9000,0.11,10000,4180,2950
0,1600,0,10000,4460,2950
0,900,0,10000,4500,2950
0,2800,0,10000,4510,2950
0,5000,0,10000,4680,2950
0,6000,0,10000,4690,2950
0,2500,0,10000,4700,2950
0,4000,0,10000,4710,2950
0,3000,0,10000,5120,2950
0,2200,0,10000,5130,2950
0,6000,0,10000,5140,2950
0,4000,0,10000,5150,2950
0,600,0,10000,3470,2940
0,2800,0,10000,4010,2940
0,2900,0,10000,4020,2940
0,5000,0,10000,4030,2940
1100,7000,0.16,10000,4180,2940
0,2900,0,10000,4460,2940
0,6000,0,10000,4500,2940
0,3000,0,10000,4510,2940
0,8000,0,10000,4680,2940
0,4000,0,10000,4690,2940
0,6000,0,10000,4700,2940
0,4000,0,10000,4710,2940
0,5000,0,10000,5120,2940
0,4000,0,10000,5130,2940
0,6000,0,10000,5140,2940
0,2100,0,10000,5150,2940
0,3000,0,10000,3240,2930
0,6000,0,10000,3250,2930
0,2900,0,10000,3300,2930
0,4000,0,10000,3310,2930
0,1100,0,10000,3470,2930
0,7000,0,10000,4010,2930
0,4000,0,10000,4020,2930
0,3000,0,10000,4030,2930
0,2400,0,10000,4160,2930
0,900,0,10000,4170,2930
2100,4000,0.52,10000,4180,2930
2000,5000,0.4,10000,4190,2930
0,2700,0,10000,4200,2930
0,1600,0,10000,4210,2930
200,4000,0.05,10000,4220,2930
0,2000,0,10000,4230,2930
0,1000,0,10000,4510,2930
0,4000,0,10000,4680,2930
0,8000,0,10000,4690,2930
0,4000,0,10000,4700,2930
0,7000,0,10000,4710,2930
0,1300,0,10000,5000,2930
0,7000,0,10000,5010,2930
0,5000,0,10000,5080,2930
0,4000,0,10000,5090,2930
NA,NA,NA,10000,5540,2930
0,4000,0,10000,3370,2920
0,6000,0,10000,3630,2920
0,7000,0,10000,4000,2920
0,8000,0,10000,4010,2920
0,7000,0,10000,4020,2920
0,2300,0,10000,4030,2920
0,300,0,10000,4160,2920
2000,7000,0.29,10000,4190,2920
0,6000,0,10000,4200,2920
0,3000,0,10000,4210,2920
40,2600,0.02,10000,4220,2920
0,250,0,10000,4230,2920
0,2900,0,10000,4680,2920
0,6000,0,10000,4690,2920
0,6000,0,10000,4700,2920
0,5000,0,10000,4710,2920
0,5000,0,10000,5000,2920
0,800,0,10000,5010,2920
0,4000,0,10000,5080,2920
0,6000,0,10000,5090,2920
0,11000,0,10000,5550,2920
0,10000,0,10000,5560,2920
0,400,0,10000,3380,2910
0,5000,0,10000,3640,2910
0,5000,0,10000,3650,2910
0,5000,0,10000,3660,2910
0,4000,0,10000,3670,2910
0,5000,0,10000,3760,2910
0,5000,0,10000,3770,2910
0,4000,0,10000,3780,2910
0,7000,0,10000,3790,2910
0,4000,0,10000,3840,2910
70,6000,0.01,10000,3850,2910
200,7000,0.03,10000,3860,2910
500,2400,0.21,10000,4190,2910
0,1500,0,10000,4400,2910
0,1600,0,10000,4410,2910
30,4000,0.01,10000,4800,2910
70,7000,0.01,10000,4810,2910
0,1900,0,10000,5520,2910
0,8000,0,10000,5530,2910
0,3000,0,10000,5580,2910
0,5000,0,10000,3280,2900
0,2100,0,10000,3290,2900
0,2400,0,10000,3300,2900
0,7000,0,10000,3340,2900
0,2000,0,10000,3380,2900
0,4000,0,10000,3390,2900
0,7000,0,10000,3580,2900
0,4000,0,10000,3640,2900
0,6000,0,10000,3650,2900
0,1900,0,10000,3760,2900
0,3000,0,10000,3770,2900
0,6000,0,10000,3780,2900
0,8000,0,10000,3790,2900
400,4000,0.1,10000,3840,2900
0,1800,0,10000,4400,2900
0,4000,0,10000,4410,2900
50,5000,0.01,10000,4800,2900
160,9000,0.02,10000,4810,2900
0,3000,0,10000,5520,2900
0,7000,0,10000,5530,2900
10,9000,0,10000,5580,2900
0,7000,0,10000,3290,2890
0,5000,0,10000,3610,2890
0,4000,0,10000,3620,2890
0,5000,0,10000,3640,2890
0,7000,0,10000,3650,2890
0,6000,0,10000,3670,2890
0,2900,0,10000,3780,2890
0,6000,0,10000,3790,2890
60,2700,0.02,10000,3860,2890
0,900,0,10000,4160,2890
1900,2700,0.7,10000,4170,2890
0,3000,0,10000,4400,2890
400,6000,0.07,10000,4800,2890
900,8000,0.11,10000,4810,2890
200,3000,0.07,10000,4830,2890
190,3000,0.06,10000,4840,2890
130,4000,0.03,10000,4850,2890
0,1300,0,10000,5000,2890
0,400,0,10000,5010,2890
0,500,0,10000,5020,2890
0,2700,0,10000,5030,2890
0,2300,0,10000,5060,2890
0,1400,0,10000,5070,2890
0,10000,0,10000,5540,2890
0,7000,0,10000,5550,2890
0,7000,0,10000,5570,2890
40,7000,0.01,10000,5590,2890
0,6000,0,10000,3340,2880
0,7000,0,10000,3370,2880
0,4000,0,10000,3550,2880
0,7000,0,10000,3630,2880
0,7000,0,10000,3650,2880
0,8000,0,10000,3660,2880
0,8000,0,10000,3670,2880
0,1700,0,10000,3780,2880
0,2200,0,10000,3790,2880
200,7000,0.03,10000,3860,2880
300,5000,0.06,10000,3870,2880
40,800,0.05,10000,4160,2880
1100,5000,0.22,10000,4170,2880
800,6000,0.13,10000,4810,2880
800,6000,0.13,10000,4830,2880
30,2000,0.01,10000,4840,2880
200,8000,0.03,10000,4850,2880
0,5000,0,10000,5000,2880
0,50,0,10000,5010,2880
0,250,0,10000,5020,2880
0,800,0,10000,5030,2880
0,400,0,10000,5060,2880
0,4000,0,10000,5070,2880
10,8000,0,10000,5540,2880
10,7000,0,10000,5550,2880
0,10000,0,10000,5560,2880
0,5000,0,10000,5570,2880
0,1300,0,10000,3230,2870
0,4000,0,10000,3320,2870
0,5000,0,10000,3350,2870
0,3000,0,10000,3580,2870
0,3000,0,10000,3590,2870
0,4000,0,10000,3640,2870
0,4000,0,10000,3650,2870
0,6000,0,10000,3670,2870
300,3000,0.1,10000,4250,2870
190,4000,0.05,10000,4270,2870
0,3000,0,10000,4390,2870
0,900,0,10000,4560,2870
600,4000,0.15,10000,4760,2870
170,8000,0.02,10000,4770,2870
1200,7000,0.17,10000,4800,2870
1000,5000,0.2,10000,4810,2870
NA,NA,NA,10000,5160,2870
0,2200,0,10000,5200,2870
0,4000,0,10000,5210,2870
0,1300,0,10000,5460,2870
0,2100,0,10000,5470,2870
20,5000,0,10000,5560,2870
0,4000,0,10000,3640,2860
0,6000,0,10000,3650,2860
0,6000,0,10000,3660,2860
0,9000,0,10000,3670,2860
60,7000,0.01,10000,4240,2860
80,5000,0.02,10000,4250,2860
50,4000,0.01,10000,4260,2860
110,5000,0.02,10000,4270,2860
1700,9000,0.19,10000,4760,2860
1600,9000,0.18,10000,4770,2860
1100,5000,0.22,10000,4810,2860
300,8000,0.04,10000,5170,2860
0,6000,0,10000,5200,2860
10,5000,0,10000,5210,2860
0,600,0,10000,5400,2860
0,400,0,10000,5470,2860
30,5000,0.01,10000,5560,2860
30,10000,0,10000,5590,2860
0,4000,0,10000,3460,2850
0,7000,0,10000,3560,2850
0,5000,0,10000,3590,2850
0,5000,0,10000,3640,2850
0,4000,0,10000,3660,2850
0,600,0,10000,4200,2850
0,400,0,10000,4210,2850
0,1100,0,10000,4220,2850
0,2700,0,10000,4320,2850
0,2400,0,10000,4330,2850
0,4000,0,10000,4350,2850
0,2300,0,10000,4560,2850
500,8000,0.06,10000,4770,2850
160,4000,0.04,10000,4800,2850
10,5000,0,10000,5120,2850
10,6000,0,10000,5130,2850
160,11000,0.01,10000,5140,2850
NA,NA,NA,10000,5280,2850
10,4000,0,10000,5300,2850
0,1000,0,10000,5310,2850
0,1200,0,10000,5440,2850
0,600,0,10000,5460,2850
0,2000,0,10000,3450,2840
0,7000,0,10000,3580,2840
0,6000,0,10000,3650,2840
0,500,0,10000,4200,2840
0,400,0,10000,4210,2840
0,2300,0,10000,4330,2840
0,5000,0,10000,4350,2840
200,4000,0.05,10000,4760,2840
20,5000,0,10000,4770,2840
110,6000,0.02,10000,4800,2840
300,8000,0.04,10000,4810,2840
10,8000,0,10000,5120,2840
70,7000,0.01,10000,5130,2840
110,5000,0.02,10000,5140,2840
500,5000,0.1,10000,5150,2840
10,7000,0,10000,5280,2840
0,1200,0,10000,5440,2840
0,5000,0,10000,5450,2840
0,2000,0,10000,5470,2840
0,4000,0,10000,3330,2830
0,5000,0,10000,3340,2830
0,7000,0,10000,3630,2830
120,4000,0.03,10000,4170,2830
500,2500,0.2,10000,4180,2830
NA,NA,NA,10000,4190,2830
0,3000,0,10000,4320,2830
0,7000,0,10000,4360,2830
0,5000,0,10000,4370,2830
70,8000,0.01,10000,4770,2830
50,7000,0.01,10000,4920,2830
80,9000,0.01,10000,4930,2830
10,300,0.03,10000,5100,2830
130,500,0.26,10000,5110,2830
120,2900,0.04,10000,5120,2830
10,7000,0,10000,5130,2830
0,6000,0,10000,5180,2830
10,3000,0,10000,5190,2830
0,7000,0,10000,5280,2830
10,9000,0,10000,5290,2830
0,900,0,10000,5320,2830
0,300,0,10000,5330,2830
0,1200,0,10000,5430,2830
10,5000,0,10000,5560,2830
200,4000,0.05,10000,5630,2830
80,4000,0.02,10000,5650,2830
0,1400,0,10000,3320,2820
0,4000,0,10000,3330,2820
0,6000,0,10000,3600,2820
0,4000,0,10000,3620,2820
0,8000,0,10000,3710,2820
40,1100,0.04,10000,4180,2820
0,170,0,10000,4190,2820
0,6000,0,10000,4340,2820
0,1600,0,10000,4690,2820
210,5000,0.04,10000,4750,2820
190,7000,0.03,10000,4760,2820
10,6000,0,10000,4770,2820
190,5000,0.04,10000,4810,2820
70,6000,0.01,10000,4920,2820
180,6000,0.03,10000,4930,2820
10,500,0.02,10000,5110,2820
0,6000,0,10000,5130,2820
0,6000,0,10000,5180,2820
20,5000,0,10000,5190,2820
20,10000,0,10000,5280,2820
0,6000,0,10000,5290,2820
10,1800,0.01,10000,5330,2820
0,2400,0,10000,5400,2820
0,2900,0,10000,5410,2820
0,2600,0,10000,5430,2820
10,8000,0,10000,5570,2820
0,4000,0,10000,3370,2810
0,2200,0,10000,3590,2810
0,2200,0,10000,3600,2810
0,6000,0,10000,3620,2810
0,7000,0,10000,3630,2810
0,7000,0,10000,3680,2810
0,8000,0,10000,3690,2810
100,300,0.33,10000,4120,2810
0,120,0,10000,4190,2810
0,3000,0,10000,4330,2810
0,1800,0,10000,4360,2810
0,1500,0,10000,4370,2810
0,1300,0,10000,4690,2810
250,800,0.31,10000,4780,2810
40,1400,0.03,10000,5080,2810
500,1300,0.38,10000,5090,2810
300,6000,0.05,10000,5110,2810
0,5000,0,10000,5140,2810
80,7000,0.01,10000,5280,2810
0,2000,0,10000,5300,2810
0,4000,0,10000,5310,2810
10,6000,0,10000,5330,2810
0,1300,0,10000,5410,2810
0,3000,0,10000,5420,2810
0,8000,0,10000,5560,2810
10,5000,0,10000,5580,2810
60,12000,0,10000,5590,2810
30,2500,0.01,10000,5610,2810
0,1500,0,10000,3340,2800
0,1500,0,10000,3350,2800
0,1400,0,10000,3360,2800
0,8000,0,10000,3560,2800
0,5000,0,10000,3570,2800
0,4000,0,10000,3580,2800
0,2900,0,10000,3590,2800
0,2800,0,10000,3600,2800
0,6000,0,10000,3620,2800
0,9000,0,10000,3700,2800
1000,1900,0.53,10000,4120,2800
1100,6000,0.18,10000,4130,2800
0,600,0,10000,4190,2800
0,2900,0,10000,4350,2800
0,2300,0,10000,4380,2800
80,900,0.09,10000,4780,2800
30,1500,0.02,10000,4790,2800
900,4000,0.22,10000,5080,2800
30,9000,0,10000,5110,2800
10,5000,0,10000,5140,2800
0,5000,0,10000,5150,2800
270,8000,0.03,10000,5280,2800
110,6000,0.02,10000,5290,2800
0,5000,0,10000,5300,2800
0,6000,0,10000,5310,2800
10,9000,0,10000,5320,2800
10,6000,0,10000,5330,2800
0,4000,0,10000,5560,2800
0,6000,0,10000,5570,2800
0,8000,0,10000,5580,2800
0,5000,0,10000,3400,2790
0,4000,0,10000,3410,2790
500,5000,0.1,10000,3900,2790
500,7000,0.07,10000,3910,2790
0,1500,0,10000,4080,2790
0,2200,0,10000,4090,2790
0,2700,0,10000,4240,2790
0,2200,0,10000,4250,2790
0,4000,0,10000,4270,2790
0,2800,0,10000,4370,2790
10,7000,0,10000,4800,2790
80,5000,0.02,10000,4810,2790
600,6000,0.1,10000,4820,2790
